id,movie_id,imdb_id,title,description,genres
9083,525213,7948540,Ya Veremos,"The story of Santi, a preteen who is dealing with the recent separation of his parents Rodrigo and Alejandra. Despite their divorce, Santi's parents are both desperately devoted to their son. When the three learn that Santi has a medical condition that could jeopardize his eyesight, Santi's father encourages him to make a list of places and things he wants to see and do before losing his sight completely. Santi immediately obliges with an elaborate list but with one condition - the estranged couple must come together to help him fulfill his dreams. As the three embark on the amazing, sometimes wacky adventure, the couple must learn how to live together for the sake of their son. But will the adventure open their eyes and make separating impossible? We'll see....","[35, 18]"
9084,455558,4917224,11-Sep,"A group of 5 people find themselves trapped in an elevator in the World Trade Center's North Tower on 9/11. They work together, never giving up hope, to try to escape before the unthinkable happens.","[18, 53]"
9085,267467,3634940,The Target,"At the same time as murder suspect Yeo-hoon is brought unconscious to the emergency room following a shooting incident, an assailant breaks into the house of Tae-jun, the emergency room's doctor in charge, and kidnaps his wife. The kidnapper calls the doctor and tells him to bring Yeo-hoon to him. To retrieve his wife, Tae-jun has no option but to save the patient and sneak him away before the police can notice.","[53, 28]"
9086,13435,168786,Antwone Fisher,"A sailor prone to violent outbursts is sent to a naval psychiatrist for help. Refusing at first to open up, the young man eventually breaks down and reveals a horrific childhood. Through the guidance of his doctor, he confronts his painful past and begins a quest to find the family he never knew.","[18, 10749]"
9087,19058,247303,Down,"After the elevators at a New York City skyscraper begin inexplicably malfunctioning, putting its passengers at risk, mechanic Mark Newman and reporter Jennifer Evans begin separate investigations. Newman gets resistance from superiors at his company, which manufactured the elevator, while additional elevator incidents cause several gruesome deaths. The police get involved and suspect that terrorists are responsible, but a far stranger explanation looms.","[28, 27, 9648, 53]"
9088,548859,1934452,Realms,"Supernatural/Horror set against the backdrop of Bangkok, Thailand. After a high-speed police chase leads to an unexpected crash, two Americans bank robbers and their three local hostages take shelter in a mysterious manor in the woods. As the criminals plot their next move and the hostages try to escape, they begin to realize no one is safe from the evil lurking inside the house.","[27, 9648]"
9107,10762,364751,Without a Paddle,"Three friends, whose lives have been drifting apart, reunite for the funeral of a fourth childhood friend. When looking through their childhood belongings, they discover a trunk which contained details on a quest their friend was attempting. It revealed that he was hot on the trail of the $200,000 that went missing with airplane hijacker D.B. Cooper in 1971. They decide to continue his journey, but do not understand the dangers they will soon encounter.","[35, 28, 12, 53]"
9089,35731,1161951,Amateur Porn Star Killer 2,"Shane Ryan's sequel to the disturbing Amateur Porn Star Killer is a brutal calling card to all those who were enraged by its predecessor (and there were many). Ryan is a force to be reckoned with, and he's not letting up any time soon. The victim here isn't a young girl. This one doesn't just go quietly, either. She fights back. She knows she's in trouble, but she mistakenly thinks she can get away. In other movies, she would escape and somber music would play as the credits creep up the screen. The audience would leave the theatre satisfied that the bad guy got what he deserved. They would go home feeling safe. Ryan doesn't let anyone have such notions. He shows things as they really are. This is what a killer would film. This is how it would look, and if you didn't know any better, you'd swear it was real. (And you still can't be totally sure it's not.)","[80, 27]"
9090,14208,455596,The Librarian: Return to King Solomon's Mines,"After retrieving the Crystal Skull in Utah, Flynn Carsen receives a map in the mail with the secret location of King Solomon's Mines. When the scroll is stolen, Judson explains the power of the Key of Solomon's book and assigns Flynn to retrieve the map. The map is useless without the legend piece to decipher it, which is located in Volubilis near the Roman ruins in Morocco. Flynn heads to Casablanca to the ruins where he is chased by a group of mercenaries leaded by General Samir. They too want to find the location of King Solomon's mines. Flynn teams-up with Professor Emily Davenport working in the dig and they escape from General Samir and his men. While traveling to Gedi, they save the local Jomo from death and the trio faces a dangerous journey through the wild Africa.","[14, 28, 12]"
9091,655187,9916362,Coven,"French Basque Country, year 1609. The men of a small fishing village have gone to sea. Judge Rostegui, who has been charged by the king with ridding the country of the devil's wiles, arrests Ana and her friends and accuses them of witchcraft.","[18, 36]"
9092,294993,3469592,Rise of the Legend,"In 1868 during the late Qing Dynasty, rampant corruption on the Imperial Court inflicts much suffering in people's lives. For years, the Black Tiger’s fearsome boss Lei Gong has been trying to get rid of the leader of the Northern Sea. One of his latest recruits is Fei, a fearless fighter who takes the Northern Sea leader’s head after a fierce fight. Just as Lei Gong believes he has total control of the port, a new gang called the Orphans rises in power. Led by Fei’s childhood friend Huo, the Orphans are out to eliminate all the criminal power from the port…","[28, 18]"
9093,26583,1296869,The Keeper,"Roland Sallinger is an LA cop who after nearly being killed by his greedy partner, and eventually being forced to retire for medical reasons, flees to San Antonio, Texas, after being asked to work as a bodyguard for the daughter of a wealthy businessman. The businessman had been a colleague of Sallinger years before, when they were both cops. When mobsters kidnap the businessman's daughter, he hunts them down to rescue her and protect her","[28, 53]"
9094,776527,11422728,"Summer of Soul (...Or, When the Revolution Could Not Be Televised)","During the same summer as Woodstock, over 300,000 people attended the Harlem Cultural Festival, celebrating African American music and culture, and promoting Black pride and unity. The footage from the festival sat in a basement, unseen for over 50 years, keeping this incredible event in America's history lost — until now.","[99, 10402, 36]"
9095,23685,166276,Monkeybone,"After a car crash sends repressed cartoonist Stu Miley (Fraser) into a coma, he and the mischievous Monkeybone, his hilariously horny alter-ego, wake up in a wacked-out waystation for lost souls. When Monkeybone takes over Stu's body and escapes to wreak havoc on the real world, Stu has to find a way to stop him before his sister pulls the plug on reality forever!","[12, 14, 16, 28, 35, 878]"
